,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
102,uk,uk,uk,1616760000000.0,12.00,"शुक्रवार 26 मार्च 2021, 12.00 — 18.00",1,Sunny.,33,33,1008,5,320,23,3,2021
103,uk,uk,uk,1616781600000.0,18.00,"शुक्रवार 26 मार्च 2021, 18.00 — 00.00",13,Clear.,25,21,1010,0,0,58,3,2021
104,True,शनिवार 27 मार्च,27 मार्च,1616803200000.0,00.00,"शनिवार 27 मार्च 2021, 00.00 — 06.00",13,Clear.,20,18,1012,0,0,66,3,2021
105,uk,uk,uk,1616824800000.0,06.00,"शनिवार 27 मार्च 2021, 06.00 — 12.00",1,Sunny.,34,22,1011,2,230,41,3,2021
106,uk,uk,uk,1616846400000.0,12.00,"शनिवार 27 मार्च 2021, 12.00 — 18.00",1,Sunny.,36,35,1006,5,320,25,3,2021
107,uk,uk,uk,1616868000000.0,18.00,"शनिवार 27 मार्च 2021, 18.00 — 00.00",13,Clear.,26,23,1008,0,0,59,3,2021
108,True,रविवार 28 मार्च,28 मार्च,1616889600000.0,00.00,"रविवार 28 मार्च 2021, 00.00 — 06.00",13,Clear.,21,19,1007,0,0,68,3,2021
109,uk,uk,uk,1616911200000.0,06.00,"रविवार 28 मार्च 2021, 06.00 — 12.00",1,Sunny.,36,24,1008,1,180,42,3,2021
110,uk,uk,uk,1616932800000.0,12.00,"रविवार 28 मार्च 2021, 12.00 — 18.00",1,Sunny.,38,37,1004,0,0,18,3,2021
111,uk,uk,uk,1616954400000.0,18.00,"रविवार 28 मार्च 2021, 18.00 — 00.00",13,Clear.,27,23,1005,0,0,55,3,2021
112,True,सोमवार 29 मार्च,29 मार्च,1616976000000.0,00.00,"सोमवार 29 मार्च 2021, 00.00 — 06.00",13,Clear.,22,20,1005,0,0,58,3,2021
113,uk,uk,uk,1616997600000.0,06.00,"सोमवार 29 मार्च 2021, 06.00 — 12.00",1,Sunny.,38,26,1007,4,320,30,3,2021
114,uk,uk,uk,1617019200000.0,12.00,"सोमवार 29 मार्च 2021, 12.00 — 18.00",1,Sunny.,40,39,1001,7,270,15,3,2021
115,uk,uk,uk,1617040800000.0,18.00,"सोमवार 29 मार्च 2021, 18.00 — 00.00",13,Clear.,31,26,1002,2,230,30,3,2021
116,True,मंगलवार 30 मार्च,30 मार्च,1617062400000.0,00.00,"मंगलवार 30 मार्च 2021, 00.00 — 06.00",13,Clear.,25,24,1001,2,230,36,3,2021
117,uk,uk,uk,1617084000000.0,06.00,"मंगलवार 30 मार्च 2021, 06.00 — 12.00",1,Sunny.,33,33,1002,9,230,15,3,2021
118,uk,uk,uk,1617105600000.0,12.00,"मंगलवार 30 मार्च 2021, 12.00 — 18.00",1,Sunny.,40,39,996,12,270,12,3,2021
119,uk,uk,uk,1617127200000.0,18.00,"मंगलवार 30 मार्च 2021, 18.00 — 00.00",13,Clear.,35,33,500,8,270,8,3,2021
120,True,बुधवार 31 मार्च,31 मार्च,1617148800000.0,00.00,"बुधवार 31 मार्च 2021, 00.00 — 06.00",13,Clear.,28,26,1000,3,50,26,3,2021
121,uk,uk,uk,1617170400000.0,06.00,"बुधवार 31 मार्च 2021, 06.00 — 12.00",1,Sunny.,35,29,1003,6,270,18,3,2021
122,uk,uk,uk,1617192000000.0,12.00,"बुधवार 31 मार्च 2021, 12.00 — 18.00",1,Sunny.,37,36,1004,4,270,11,3,2021
123,uk,uk,uk,1617213600000.0,18.00,"बुधवार 31 मार्च 2021, 18.00 — 00.00",13,Clear.,27,24,1001,0,0,34,3,2021
